POA_CODE_2016,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
POA3143,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,0,0,10,86,3,0,0,92,0,0,0,93,4,0,97,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,91,3,0,0,92,0,0,0,96,3,0,101,35,4,0,0,37,0,0,0,42,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,119,12,0,3,134,3,0,3,135,8,0,148,33,0,0,0,29,0,0,0,29,3,0,34,36,3,0,3,36,3,0,3,43,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,64,3,0,3,77,3,0,3,77,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,138,11,0,3,155,0,0,3,162,8,0,163,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,7,0,0,0,7,0,0,0,7,0,0,7,147,11,0,3,166,0,0,3,170,8,0,178,56,3,0,0,61,0,0,0,61,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,205,18,0,3,226,0,0,3,223,10,0,235,34,10,0,0,43,0,0,0,44,5,0,52,44,17,0,0,64,0,0,0,66,3,3,72,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,84,20,0,0,113,3,0,3,114,7,3,127,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
POA3145,3,0,3,0,11,0,0,0,11,0,0,11,0,0,0,0,4,0,0,0,4,0,0,7,426,39,3,4,477,6,0,6,485,18,0,500,3,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,8,0,0,0,8,0,0,8,8,0,0,0,8,0,0,0,8,0,0,8,439,39,3,4,487,6,0,6,493,18,0,509,77,10,3,0,91,4,0,4,97,7,0,101,0,0,0,0,0,0,0,0,0,0,0,0,515,50,4,8,580,10,0,10,592,20,0,610,124,9,3,0,140,0,0,4,140,4,0,147,141,9,0,0,151,3,0,3,154,3,0,160,4,0,4,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,265,25,8,0,298,8,0,8,306,10,0,315,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0
POA3146,4,3,0,0,8,0,0,0,8,0,0,7,12,0,0,6,16,0,0,0,16,0,0,16,507,56,11,11,585,21,0,21,600,17,0,618,9,0,0,0,9,0,0,3,5,0,0,5,15,0,0,0,15,0,0,0,15,0,0,15,23,0,0,0,23,0,0,3,29,0,0,29,531,56,11,11,605,23,0,22,626,17,0,648,102,7,3,0,114,0,0,0,114,12,0,124,0,0,0,0,0,0,0,0,0,0,0,0,632,64,9,10,716,24,0,20,742,21,0,767,135,17,0,0,157,5,0,9,160,5,0,174,193,28,3,5,220,3,0,3,227,12,0,236,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,7,0,0,0,7,0,0,7,329,41,6,7,391,6,3,14,402,20,3,419,6,0,0,0,6,0,0,0,6,0,0,6,12,0,0,0,12,0,0,0
POA3147,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,5,0,0,0,5,0,0,5,222,23,8,0,249,10,0,10,258,12,0,268,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,8,0,0,0,8,0,0,8,229,23,8,0,260,10,0,10,271,12,0,280,33,7,3,0,46,0,3,3,45,10,5,54,0,0,0,0,0,0,0,0,0,0,0,0,263,33,5,0,303,12,3,11,314,21,5,333,65,13,0,0,71,6,0,6,78,7,0,88,73,11,0,0,84,0,0,3,82,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,5,137,19,0,3,157,10,0,9,165,8,0,177,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
POA3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,0,0,75,0,0,0,78,8,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,3,0,3,3,0,0,3,69,3,0,0,75,0,0,0,78,8,0,86,17,9,0,0,24,0,0,0,24,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,89,10,0,0,101,0,0,0,105,14,0,116,27,3,0,0,36,0,0,0,35,0,0,37,14,4,0,0,17,0,0,0,17,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,11,0,0,59,0,0,0,60,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
POA3149,6,0,0,0,4,0,0,0,4,0,0,4,6,0,0,4,11,0,0,0,11,0,0,12,514,74,3,6,605,12,4,10,619,25,0,647,9,0,0,0,9,7,0,7,14,0,0,14,13,0,0,0,17,0,4,3,22,3,0,21,21,0,0,0,23,5,4,7,31,3,0,30,533,80,3,6,625,14,4,24,645,30,0,674,99,20,0,3,123,0,0,5,130,13,0,140,0,0,0,0,0,0,0,0,0,0,4,6,635,98,3,11,752,20,9,23,775,44,4,827,199,17,0,0,223,12,0,12,232,8,0,243,188,40,6,3,232,0,0,0,234,12,0,247,5,0,3,0,11,0,0,0,11,0,0,11,3,0,0,0,4,0,0,0,4,0,0,4,398,58,4,5,472,12,0,12,481,20,0,506,7,0,0,0,10,0,0,0,6,3,0,10,8,3,0,0,11,3,0,0
POA3150,9,0,0,0,11,0,0,0,16,0,0,14,4,0,0,3,8,0,0,0,8,0,0,8,978,149,10,13,1157,38,7,49,1200,67,0,1269,23,0,0,0,24,7,0,13,38,3,0,37,25,4,0,0,30,7,0,7,39,0,0,34,47,3,0,0,55,17,0,17,69,5,0,75,1028,154,10,13,1212,55,10,62,1275,72,0,1346,236,45,6,3,290,6,6,14,298,60,0,362,0,0,0,0,0,0,0,0,0,0,0,4,1267,195,18,16,1498,63,11,75,1576,131,0,1713,383,35,4,0,422,14,0,19,440,29,0,467,330,68,0,3,400,13,3,19,417,24,0,441,8,3,10,0,21,0,0,0,21,0,0,24,3,0,0,10,11,0,0,0,14,0,0,14,720,108,11,10,861,32,5,36,892,52,0,941,18,3,0,0,21,3,0,3,28,4,0,26,17,5,0,0,20,9,0,9
POA3151,0,3,0,0,3,0,0,0,3,0,0,3,5,0,0,0,9,0,0,0,9,0,0,9,139,13,0,0,154,3,0,6,162,13,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,0,0,3,0,0,0,9,0,0,9,145,19,0,0,159,7,0,6,169,13,0,182,36,11,0,0,45,3,0,3,49,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,177,25,0,0,210,8,0,9,218,16,0,232,46,9,0,0,58,4,0,4,58,3,0,66,41,8,0,0,51,0,0,0,51,3,0,51,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,0,0,4,90,17,0,0,108,7,3,4,118,4,0,123,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
POA3152,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,8,0,0,0,8,0,0,8,524,61,6,8,601,24,12,30,635,32,0,670,4,0,0,0,6,0,0,0,4,0,0,4,17,3,0,0,22,0,0,3,22,0,0,22,18,5,0,0,28,3,0,3,28,0,0,27,542,69,6,8,624,23,10,33,663,39,0,697,102,9,0,4,119,3,0,7,121,18,0,140,0,0,0,0,0,0,0,0,0,0,0,0,640,76,8,9,738,32,9,42,779,56,0,840,186,18,0,4,208,3,4,6,215,13,0,231,210,31,4,0,244,3,3,4,251,7,0,260,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,402,52,8,4,462,7,9,15,476,21,0,495,3,0,0,0,3,0,0,0,5,0,0,10,4,4,0,0,14,0,0,0
POA3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,22,6,7,233,3,0,3,235,15,0,247,4,0,0,0,4,3,0,3,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,5,11,0,0,0,11,3,0,3,13,0,0,13,207,22,6,7,242,6,0,9,247,15,0,261,38,8,0,0,49,3,0,3,56,8,0,65,0,0,0,0,0,0,0,0,0,0,0,3,249,34,5,6,293,7,3,12,303,24,0,330,44,6,0,0,51,0,3,3,51,3,0,52,54,3,0,3,61,0,0,0,65,5,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,12,0,0,117,0,3,3,116,9,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,8,0,0,84,3,0,3,88,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,84,8,0,0,91,3,0,3,93,0,0,89,13,0,0,0,9,0,0,3,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,95,11,0,0,101,4,0,4,102,3,0,110,10,0,0,0,10,0,0,0,10,0,0,15,20,3,0,0,27,0,0,0,28,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,38,0,0,0,44,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3155,6,0,3,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,231,28,6,0,266,7,0,6,276,18,0,292,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,6,0,0,5,235,29,6,0,265,7,3,12,276,16,0,297,45,12,0,0,60,0,0,0,60,7,0,71,0,0,0,0,0,0,0,0,0,0,0,0,280,43,6,0,325,7,3,12,335,24,0,367,52,9,0,0,53,0,0,0,54,3,0,63,68,6,0,0,73,0,0,0,73,3,0,81,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,118,13,4,0,138,0,0,0,138,9,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3156,7,3,3,0,14,0,0,0,14,0,0,14,6,0,0,3,11,0,0,0,9,0,0,9,678,57,8,7,750,23,3,20,773,25,0,802,12,3,0,0,11,0,0,0,11,0,0,12,13,0,0,0,15,0,0,0,15,0,0,21,24,3,0,0,25,0,0,0,25,0,0,30,703,64,8,8,781,23,3,20,803,28,0,830,118,16,4,3,144,0,0,0,144,19,0,163,3,0,0,0,0,0,0,0,0,0,3,5,819,78,15,13,928,23,3,20,945,49,8,1002,156,18,4,0,175,3,0,3,178,23,0,202,218,18,3,0,236,8,0,4,244,11,0,259,9,0,3,0,14,0,0,0,14,0,0,14,3,0,0,0,3,0,0,0,6,0,0,5,381,42,9,0,431,10,0,8,437,35,0,475,7,0,0,0,7,0,0,0,7,0,0,7,11,0,0,3,8,0,0,0
POA3158,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,6,0,0,6,111,21,4,0,135,3,0,3,139,3,0,147,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,5,0,0,5,119,21,4,0,142,4,0,4,147,3,0,156,21,3,0,0,25,0,0,0,25,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,135,21,6,0,160,4,0,4,167,7,0,179,18,7,0,0,25,0,0,0,25,0,0,25,33,6,3,0,39,0,0,0,39,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,8,3,0,65,0,0,0,65,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,8,3,6,70,0,0,0,73,8,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,8,3,6,70,0,0,0,73,4,0,75,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,62,8,3,6,76,0,0,0,78,4,0,83,7,0,0,0,14,0,0,0,14,6,0,19,23,0,0,0,23,0,0,0,23,0,0,23,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,34,0,0,0,34,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3160,3,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,170,25,3,0,194,3,0,3,201,3,0,209,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,172,25,3,0,202,3,0,3,204,3,0,210,35,3,0,0,38,0,0,0,38,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,208,22,3,3,236,3,0,3,243,7,0,250,22,3,0,0,28,0,0,0,28,0,0,29,38,3,0,3,45,0,0,0,45,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,12,0,3,72,0,0,0,72,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,200,34,0,0,232,3,0,3,238,3,0,245,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,7,210,34,0,0,244,3,0,3,244,3,0,248,66,0,0,6,67,0,0,0,67,7,0,78,0,0,0,0,0,0,0,0,0,0,0,0,277,30,0,4,311,8,0,8,314,14,0,327,67,7,0,0,74,0,0,0,69,0,0,70,82,8,0,0,85,3,0,3,94,0,0,94,0,0,3,0,3,0,0,0,3,0,0,4,3,0,0,0,4,0,0,0,4,0,0,4,150,11,3,3,163,5,0,5,169,3,0,169,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
POA3162,3,3,0,0,3,3,0,3,3,0,0,3,3,0,0,4,5,0,0,0,5,0,0,5,254,34,3,4,288,5,0,5,293,9,0,303,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,258,34,3,4,293,5,0,5,298,9,0,309,48,7,0,0,54,0,0,0,51,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0,304,34,3,3,344,7,0,7,350,12,0,367,89,11,0,0,102,0,0,3,103,0,0,103,127,8,0,0,131,0,0,0,132,4,0,138,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,210,21,4,0,235,3,0,6,239,3,0,243,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
POA3163,0,3,4,0,6,0,0,0,6,0,0,6,3,0,0,3,4,0,0,0,4,0,0,4,374,36,5,3,414,8,6,13,427,16,0,442,8,0,0,0,10,0,0,0,10,0,0,10,12,3,0,0,10,0,0,0,10,0,0,10,16,4,0,0,23,0,0,0,23,0,0,23,390,35,5,3,435,8,6,13,446,16,0,467,48,3,0,3,59,0,0,0,62,8,0,67,0,0,0,0,0,0,0,0,0,0,0,3,442,45,5,3,497,10,6,14,509,22,0,535,100,16,0,0,113,0,0,0,115,12,0,129,109,18,0,3,129,3,0,3,131,8,0,135,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,210,31,7,6,246,5,0,6,251,20,0,266,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
POA3165,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,7,7,0,0,0,7,0,3,10,468,38,4,8,521,16,0,13,541,23,3,558,4,0,0,0,3,0,0,0,4,0,0,4,9,3,0,0,12,0,0,0,14,0,0,14,16,0,0,0,14,0,0,0,20,0,0,22,483,37,4,8,540,16,0,15,556,20,3,584,67,16,0,0,84,0,0,0,85,17,0,99,0,0,0,0,0,0,0,0,0,0,0,0,554,53,4,8,626,15,0,20,642,39,0,683,125,10,3,3,139,3,0,3,147,11,0,157,137,18,0,3,155,4,0,4,161,7,0,169,4,0,3,0,9,0,0,0,5,0,0,5,0,0,0,3,3,0,0,0,3,0,0,3,271,24,3,7,304,10,0,10,313,15,0,335,3,0,0,0,3,0,0,0,6,0,0,4,6,3,0,0,6,0,0,0
POA3166,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,308,37,3,3,353,3,4,9,357,14,0,373,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,0,7,0,0,12,3,4,0,0,8,3,0,3,13,0,0,13,308,41,3,3,358,12,4,9,367,15,0,383,56,7,0,0,58,4,0,3,63,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0,367,46,3,8,420,12,0,15,436,25,0,459,99,15,3,0,123,8,0,8,132,10,0,134,99,6,0,0,109,3,0,3,115,5,0,116,0,4,0,0,6,0,0,0,6,0,0,6,4,0,0,0,5,0,0,0,5,0,0,3,202,27,3,7,242,13,0,13,252,16,0,264,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0
POA3167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,116,20,0,0,139,6,0,6,145,8,0,159,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,125,20,0,0,145,5,0,5,153,12,0,162,14,3,0,0,18,0,0,0,18,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,135,24,0,3,168,5,0,5,171,19,0,191,47,9,0,0,58,0,0,0,60,5,0,63,32,17,0,0,43,0,0,0,45,6,0,54,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,82,21,0,3,108,3,0,3,106,12,0,121,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
POA3168,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,74,19,4,0,97,3,0,7,104,10,0,106,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,9,0,0,0,9,0,0,9,3,7,0,0,6,0,0,0,6,0,0,6,81,24,4,0,105,3,0,7,109,10,0,120,22,10,0,0,38,0,0,0,38,9,0,49,0,0,0,0,0,0,0,0,0,0,0,0,106,31,4,0,138,5,0,4,147,21,0,162,32,3,0,0,31,0,0,0,33,6,0,41,23,7,0,0,32,0,0,0,32,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,50,9,0,3,63,0,0,0,63,9,0,72,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,0,0,0
POA3169,3,0,0,0,3,0,0,0,7,0,0,5,3,0,0,0,3,0,0,0,3,0,0,4,176,36,4,3,215,5,0,5,215,15,0,234,4,0,0,0,10,0,0,0,9,3,0,10,4,0,0,0,4,0,0,0,8,0,0,8,10,0,0,0,16,0,0,0,14,3,0,15,185,33,4,3,225,7,0,7,234,19,0,254,62,11,0,0,75,0,0,0,72,29,0,106,0,0,0,0,0,0,0,0,0,0,0,0,244,51,4,3,297,10,0,10,304,50,5,356,79,18,3,0,100,4,0,8,105,9,0,114,46,14,0,0,64,7,0,7,70,7,0,80,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,3,3,0,0,0,3,0,0,3,134,31,3,3,166,9,0,12,176,19,0,192,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0
