POA_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
POA3013,95,16,15,35,48,32,19,17,357,0,0,0,0,0,0,0,0,0,0,0,147,66,206,55,55,61,72,53,30,28,770,171,127,92,10,22,14,8,4,0,12,469,136,49,60,8,7,8,4,6,0,3,294,3,0,4,3,0,0,0,0,3,3,23,0,0,0,0,0,0,0,0,0,0,0,144,51,70,8,7,8,5,11,3,4,318,0,0,0,0,0,0,0,0,0,0,0,311,182,159,21,33,28,21,16,5,19,784,236,32,25,5,3,0,3,0,0,6,310,173,17,6,0,0,3,3,0,0,3,211,25,0,3,0,0,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,196,16,10,0,0,6,3,0,0,5,249,0,0,0,0,0,0,0,0,0,0,0,429,55,38,7,7,6,6,0,0,13,566,159,13,3,0,4,0,0,3,0,0,181,175,3,3,0
POA3015,110,22,29,36,30,34,14,5,354,0,0,0,0,0,0,0,0,0,0,3,128,74,221,74,68,66,48,44,18,17,751,211,125,109,29,19,7,9,8,7,5,542,114,70,84,9,21,13,7,5,7,6,336,4,0,4,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,117,69,89,10,17,15,7,5,7,3,351,0,0,0,0,0,0,0,0,0,0,0,329,199,201,43,41,27,23,17,9,12,892,294,48,38,3,8,5,5,0,4,14,416,173,23,17,3,0,3,3,4,0,3,231,7,5,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,3,177,27,17,3,3,3,3,4,0,7,248,0,0,0,0,0,0,0,0,0,0,0,469,73,56,9,11,5,9,3,4,15,665,209,11,4,0,5,6,0,0,0,8,238,187,4,4,5
POA3016,49,8,16,14,11,11,8,4,175,0,0,0,0,0,0,0,0,0,0,0,54,41,87,20,29,24,28,24,18,13,332,124,84,69,21,10,8,6,12,10,0,338,57,32,46,12,14,3,19,8,14,0,202,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,58,32,55,12,14,5,19,8,10,0,214,0,0,0,0,0,0,0,0,0,0,0,179,115,121,32,20,12,25,21,20,3,551,292,61,36,9,5,7,4,3,4,4,433,133,27,16,5,0,3,4,7,3,7,201,3,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,3,134,30,20,6,3,3,3,6,3,7,216,0,0,0,0,0,0,0,0,0,0,0,435,89,57,15,9,10,9,5,6,13,649,330,24,10,3,4,4,0,0,0,11,386,160,8,4,0
POA3018,118,27,19,39,38,37,23,10,364,0,0,0,0,0,0,0,0,0,0,0,63,52,182,48,25,63,45,49,28,20,577,97,80,75,27,9,13,12,7,0,6,317,59,51,75,20,28,18,16,19,3,11,299,3,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,4,59,51,79,20,28,24,18,19,7,9,309,0,0,0,0,0,0,0,0,0,0,0,161,127,157,47,37,38,25,21,9,14,632,184,32,23,3,6,5,6,3,0,6,270,129,24,26,6,0,7,0,4,0,6,203,4,4,3,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,134,31,31,6,3,7,0,3,3,4,219,0,0,0,0,0,0,0,0,0,0,0,325,63,52,11,9,13,7,5,4,10,496,264,11,10,0,4,0,3,0,0,7,295,132,10,3,4
POA3019,335,68,94,104,93,74,39,25,1111,0,0,0,0,0,0,0,0,0,0,0,172,145,367,71,105,114,106,74,40,32,1223,45,11,14,0,0,0,0,3,0,0,79,310,105,116,16,15,18,7,6,3,14,613,62,28,49,13,26,26,17,7,7,9,234,3,0,0,0,0,0,0,0,0,0,4,369,139,164,27,46,43,24,17,12,23,853,0,0,0,0,0,0,0,0,0,0,0,416,148,175,26,46,43,25,20,10,23,931,34,3,3,0,0,0,0,0,0,0,38,281,27,32,4,7,3,3,3,5,5,375,191,34,33,6,16,7,12,13,0,12,321,6,3,0,0,0,0,0,0,0,0,10,477,65,68,12,19,13,14,17,7,19,706,0,0,0,0,0,0,0,0,0,0,0,507,67,70,12,19,13,14,17,7,27,749,40,0,0,0,0,0,0,0,0,3,45,227,12,17,4
POA3020,1506,251,512,584,320,334,153,122,4845,0,4,0,0,0,0,0,3,0,8,18,755,504,1609,277,539,618,340,349,168,148,5308,200,73,63,8,8,8,9,4,0,6,385,1038,363,510,69,134,99,63,58,24,54,2413,251,110,202,38,102,94,37,28,19,31,910,12,0,8,0,4,4,0,0,0,0,33,1299,470,724,113,237,194,105,87,43,88,3362,0,0,0,0,0,0,0,0,0,0,0,1501,544,785,116,245,207,113,93,43,100,3742,268,30,25,5,0,0,0,0,0,16,348,1215,138,108,25,21,15,19,6,0,56,1603,717,75,124,23,49,59,30,22,19,58,1171,19,0,3,0,0,0,0,3,0,3,29,1955,212,243,44,75,72,48,32,17,110,2812,0,0,0,0,0,0,0,0,0,0,0,2225,244,266,52,77,77,44,32,17,131,3160,309,19,6,3,0,3,0,0,3,6,353,1201,57,39,8
POA3021,1811,242,341,453,392,343,161,135,5183,0,0,0,0,0,0,0,0,0,9,15,949,559,1893,253,365,472,419,363,167,161,5609,187,58,49,3,7,14,8,3,3,6,341,1256,412,632,65,75,104,62,59,26,48,2741,413,222,293,40,56,73,30,31,22,34,1212,14,3,5,3,0,0,0,0,0,3,39,1675,640,930,107,134,178,95,94,53,90,3986,0,0,0,0,0,0,0,0,0,0,7,1868,690,982,114,138,186,104,99,54,102,4336,313,30,31,5,3,0,4,3,0,8,401,1715,183,204,32,36,51,22,12,13,66,2326,1058,206,169,30,41,50,25,31,30,76,1709,26,3,5,0,0,0,0,0,0,4,40,2791,391,371,64,79,100,49,39,41,143,4074,0,0,0,0,0,0,0,0,0,3,7,3105,422,405,64,81,101,48,41,47,154,4474,530,14,11,7,4,3,0,0,0,26,597,1913,68,37,3
POA3022,106,16,32,34,18,13,9,10,305,0,0,0,0,0,0,0,0,0,0,0,50,30,110,19,33,37,18,18,13,10,329,14,3,3,5,0,0,3,0,0,3,32,59,26,34,4,10,9,3,6,0,0,151,18,3,11,0,0,3,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,72,32,42,3,8,13,3,6,3,0,194,0,0,0,0,0,0,0,0,0,0,0,92,35,45,12,11,13,6,8,3,3,223,28,7,0,0,0,0,0,0,0,0,33,46,13,9,0,0,0,7,0,0,0,70,23,9,10,0,0,3,0,0,4,3,49,0,0,0,0,0,0,0,0,0,0,0,72,19,10,0,0,3,3,0,4,3,118,0,0,0,0,0,0,0,0,0,0,0,99,29,10,0,3,3,3,0,4,3,154,27,0,0,0,0,0,0,0,0,3,31,65,9,0,0
POA3023,1381,221,243,228,217,201,134,106,4358,0,0,0,0,0,0,0,0,0,102,104,1299,758,1495,239,270,270,227,223,144,231,5152,527,127,101,16,19,15,12,13,0,23,845,2002,1050,956,114,119,84,92,62,41,71,4589,210,133,158,23,28,39,33,37,21,27,702,16,13,7,0,0,0,0,0,0,5,35,2231,1194,1117,142,142,126,125,100,63,98,5331,3,0,0,0,0,0,0,0,0,77,84,2760,1316,1216,164,158,140,137,110,63,194,6260,541,75,88,13,10,3,6,4,0,25,773,2131,451,403,31,45,40,27,32,14,49,3216,541,83,93,15,15,21,13,23,19,43,865,19,3,0,0,0,0,0,0,0,4,27,2688,535,501,44,58,63,39,53,28,93,4110,0,0,0,0,0,0,0,0,0,57,58,3234,612,584,59,70,62,42,54,33,178,4939,518,35,15,10,3,0,5,0,5,20,613,1785,167,89,18
POA3024,763,103,86,112,81,71,45,33,1649,0,0,0,0,0,0,0,0,0,0,0,230,302,852,118,107,129,90,77,56,54,2014,161,86,94,13,14,4,5,7,3,4,395,180,361,494,49,44,43,23,26,9,12,1239,9,20,38,3,0,3,3,3,3,0,81,0,5,3,0,0,0,0,0,0,3,9,189,383,536,47,44,52,24,28,16,19,1331,0,0,0,0,0,0,0,0,0,0,0,346,471,631,61,60,56,25,32,18,26,1729,240,72,60,4,5,0,3,0,3,18,409,164,120,133,8,15,11,3,3,4,10,475,8,10,42,3,4,0,0,0,3,8,84,3,3,3,0,0,0,0,0,0,3,10,180,134,172,9,18,11,6,9,10,17,563,0,3,0,0,0,0,0,0,0,0,3,422,209,230,20,26,11,4,6,12,32,974,306,23,12,3,3,5,0,0,0,13,359,161,38,34,5
POA3025,165,31,32,57,24,25,18,17,532,0,0,0,0,0,0,0,0,0,0,0,128,89,215,45,51,64,36,35,14,17,697,71,35,39,5,3,4,0,0,0,3,163,165,71,64,8,14,6,18,3,0,11,363,16,15,19,4,9,0,3,9,0,3,82,0,0,0,0,0,0,0,0,0,0,4,184,88,80,15,17,8,19,11,3,16,452,0,0,0,0,0,0,0,0,0,0,0,262,124,119,17,26,12,21,13,4,17,617,126,14,9,0,4,0,0,0,0,0,151,219,11,15,3,7,0,3,0,3,7,272,68,15,9,4,0,3,5,6,0,3,110,7,0,0,0,0,0,0,0,0,0,7,294,24,20,10,7,3,10,5,6,13,386,0,0,0,0,0,0,0,0,0,0,0,415,42,30,10,9,3,10,5,6,13,539,110,3,0,0,0,5,0,0,0,0,121,271,0,4,0
POA3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,7,3,0,0,0
POA3027,461,51,62,71,71,65,40,17,1155,0,0,0,0,0,0,0,0,0,0,0,115,272,493,70,77,84,83,76,43,23,1320,47,40,31,11,7,0,10,9,0,0,163,189,286,226,30,39,7,14,14,3,6,809,0,13,17,0,4,0,0,5,3,0,46,0,0,0,0,0,0,0,0,0,0,4,191,297,243,30,46,7,15,15,9,6,865,0,0,0,0,0,0,0,0,0,0,0,243,334,276,38,53,10,23,24,9,7,1022,38,16,16,4,0,0,0,0,0,0,79,120,57,59,8,8,9,3,6,0,3,271,8,8,11,0,3,4,6,3,4,0,50,0,0,3,0,0,0,0,0,0,0,3,135,62,69,9,11,7,3,9,4,5,324,0,0,0,0,0,0,0,0,0,0,0,170,81,88,8,16,12,3,9,4,5,408,28,0,0,7,0,0,0,0,0,0,38,57,12,20,3
POA3028,739,95,138,147,182,157,93,61,1938,0,0,0,0,0,0,0,0,0,0,4,236,240,818,113,166,173,204,179,104,72,2315,209,77,72,17,18,11,4,9,5,10,434,304,239,330,41,46,53,59,37,19,14,1142,28,22,43,5,9,17,16,8,8,12,170,3,3,0,0,0,0,0,0,0,0,7,335,264,374,44,58,68,75,43,25,25,1322,0,0,0,0,0,0,0,0,0,0,6,552,346,443,67,73,79,82,55,32,41,1758,419,43,39,9,6,0,7,3,0,9,525,578,81,66,14,9,11,3,4,0,10,767,110,22,30,3,3,10,7,8,4,9,206,0,0,0,0,0,0,0,0,0,0,5,685,108,99,15,13,19,11,15,4,16,982,0,0,0,0,0,0,0,0,0,0,0,1110,149,134,21,17,19,18,17,4,20,1507,574,16,14,3,3,0,4,4,0,13,633,736,18,15,8
POA3029,4926,663,692,640,660,598,312,169,10748,0,0,3,0,0,0,0,0,0,105,116,1048,1672,5287,722,802,706,700,649,337,321,12246,573,251,309,43,52,30,19,19,8,24,1330,1274,2053,2899,280,248,229,178,174,73,71,7475,43,92,232,30,35,34,37,17,17,14,544,9,15,18,0,0,0,3,0,0,4,47,1327,2156,3145,308,285,262,219,184,93,91,8062,4,0,0,0,0,0,0,0,0,54,63,1903,2412,3459,353,336,291,233,205,98,172,9448,906,166,171,33,28,17,10,8,4,34,1381,1507,597,674,57,62,55,30,43,13,52,3089,139,66,127,22,14,34,23,36,40,47,551,13,3,5,0,0,0,0,0,0,0,29,1658,668,802,78,81,97,53,80,49,97,3666,0,3,0,0,0,0,0,0,0,24,31,2566,830,975,106,105,114,65,91,59,162,5071,1030,70,67,15,11,11,7,8,3,27,1236,1313,163,126,32
POA3030,2950,393,489,470,429,390,228,130,7479,0,3,0,0,0,0,0,0,0,3,6,1097,1548,3353,503,619,587,518,467,284,177,9156,779,360,463,102,99,79,60,50,33,45,2069,1507,1917,1996,274,261,276,188,189,92,75,6759,76,99,268,46,42,62,41,56,39,22,742,9,13,11,0,0,0,4,0,0,3,47,1591,2025,2273,318,302,334,231,245,131,98,7544,3,0,6,0,0,0,0,0,0,0,11,2369,2390,2739,423,406,418,288,294,164,137,9627,1173,236,329,60,73,35,26,24,14,49,2021,1505,587,546,74,96,64,47,43,14,52,3026,180,91,174,36,35,36,33,40,13,37,685,16,0,4,0,0,0,0,0,0,0,26,1707,679,727,109,129,97,81,79,29,89,3739,3,0,0,0,0,0,0,0,0,0,3,2878,918,1055,173,204,137,111,104,40,143,5759,1194,78,81,20,10,16,8,13,0,33,1459,1198,156,122,19
POA3031,256,59,74,78,110,117,42,22,1081,0,0,0,0,0,0,0,0,0,0,0,297,242,402,109,123,129,166,158,67,33,1728,195,104,81,19,18,21,5,16,0,6,467,249,128,130,25,17,11,20,19,4,18,623,26,20,26,3,3,0,7,8,0,15,101,0,0,0,0,0,0,0,0,0,0,8,276,141,159,28,19,14,25,24,8,29,734,0,0,0,0,0,0,0,0,0,0,3,474,252,235,46,41,33,31,40,7,43,1208,200,22,19,3,3,3,4,3,0,6,262,257,56,26,6,6,0,0,3,3,5,363,78,23,23,3,3,0,0,3,0,7,144,4,0,0,0,0,0,0,0,0,0,3,341,78,47,12,9,0,4,5,5,18,509,0,0,0,0,0,0,0,0,0,0,0,541,100,64,11,10,5,4,8,5,28,772,172,10,4,3,0,0,0,0,0,6,194,215,21,9,3
POA3032,701,131,166,204,241,208,119,55,2365,0,0,0,0,0,0,0,0,0,3,3,451,351,861,190,221,249,288,247,148,77,3069,231,113,101,16,17,15,3,9,3,9,519,519,201,222,42,43,43,38,34,5,22,1173,36,21,35,3,5,9,3,8,4,4,127,9,0,4,3,3,0,0,0,0,0,13,559,223,259,47,49,51,39,42,11,25,1307,0,0,0,0,0,0,0,0,0,3,3,784,334,367,62,65,66,46,57,13,43,1834,318,46,24,0,6,3,6,4,3,9,417,595,63,51,11,9,5,8,0,0,14,755,144,30,23,4,4,9,14,3,13,9,259,6,0,3,0,0,0,0,0,0,0,14,747,95,77,16,14,19,22,5,13,22,1021,0,0,0,0,0,0,0,0,0,0,3,1067,136,101,13,19,21,26,14,13,33,1443,290,4,8,4,0,0,8,0,0,8,324,526,21,7,3
POA3033,94,10,14,23,16,9,11,3,277,0,0,0,0,0,0,0,0,0,0,0,91,42,118,13,23,29,25,12,11,9,367,66,25,23,3,0,3,6,0,0,3,132,139,47,66,12,22,9,4,11,0,9,327,3,3,3,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,144,56,77,14,21,8,4,13,0,6,344,0,0,0,0,0,0,0,0,0,0,0,214,77,100,13,23,13,12,13,0,6,474,140,19,8,0,0,0,0,0,0,3,166,228,30,28,7,6,3,0,0,0,5,310,20,3,0,0,4,3,0,3,0,4,42,0,0,0,0,0,0,0,0,0,0,0,252,38,24,9,6,9,0,3,0,6,346,0,0,0,0,0,0,0,0,0,3,3,390,50,31,9,8,9,0,3,3,13,517,152,9,3,0,0,0,0,0,0,4,172,358,14,0,0
POA3034,84,29,23,48,30,10,9,22,360,0,0,0,0,0,0,0,0,0,0,0,95,57,97,36,32,51,31,11,9,24,439,63,24,19,5,3,0,0,3,0,3,124,182,57,65,10,16,12,13,0,6,10,372,11,0,10,3,7,7,3,0,4,0,41,0,0,0,0,0,0,0,0,0,0,0,195,58,74,13,20,23,20,5,11,18,419,0,0,0,0,0,0,0,0,0,0,0,253,80,91,17,20,21,20,5,11,21,542,85,10,8,0,0,0,0,0,0,3,99,294,27,15,4,3,3,0,0,0,14,365,58,3,0,4,4,7,0,8,0,7,86,0,0,0,0,0,0,0,0,0,0,0,352,35,15,5,8,9,0,5,0,22,455,0,0,0,0,0,0,0,0,0,0,0,434,43,24,7,4,10,0,5,0,24,553,119,8,5,0,0,0,0,0,0,8,138,428,3,4,0
POA3036,10,0,0,0,3,4,3,0,32,0,0,0,0,0,0,0,0,0,0,0,11,3,16,3,3,4,4,4,5,0,50,29,11,11,3,0,0,0,0,0,3,57,27,11,3,0,0,0,0,3,0,3,55,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,34,11,8,0,0,0,0,3,0,3,60,0,0,0,0,0,0,0,0,0,0,0,61,19,13,3,6,0,0,3,0,8,110,79,9,0,0,0,0,0,0,0,3,93,108,4,7,0,0,0,0,0,0,3,129,11,0,3,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,118,4,7,3,0,3,0,0,0,3,145,0,0,0,0,0,0,0,0,0,0,0,201,15,8,3,0,3,0,0,0,10,239,92,0,0,0,0,0,0,0,0,6,97,132,0,3,0
POA3037,842,82,125,161,138,129,76,55,2447,0,0,0,0,0,0,0,0,0,3,3,722,379,923,105,142,186,153,132,78,73,2898,344,95,95,15,14,7,11,12,5,21,624,1018,555,651,67,64,69,51,60,29,49,2626,85,47,67,5,4,8,16,10,3,8,246,12,4,3,0,0,0,0,0,0,0,23,1117,610,718,75,71,78,67,66,34,58,2895,0,0,0,0,0,0,0,0,0,0,3,1460,702,814,91,87,89,81,79,38,79,3515,621,83,68,8,3,7,7,0,0,28,836,1733,245,211,25,21,26,12,14,8,40,2332,317,47,39,3,7,4,10,5,11,12,459,15,0,0,0,0,0,0,0,0,3,20,2072,294,246,23,27,27,23,22,18,62,2812,0,0,0,0,0,0,0,0,0,0,4,2690,378,320,38,28,37,33,23,19,89,3655,530,41,13,0,0,0,5,3,0,23,619,1632,69,57,4
POA3038,169,25,29,35,33,31,23,14,560,0,0,0,0,0,0,0,0,0,0,3,232,75,197,31,34,42,37,35,28,14,727,132,36,22,4,6,8,0,0,0,15,227,340,112,134,20,17,22,5,8,7,13,689,19,21,10,4,0,10,0,6,3,5,84,0,0,0,0,0,0,0,0,0,0,7,359,137,152,23,24,30,12,12,8,19,776,0,0,0,0,0,0,0,0,0,0,0,486,169,176,33,34,42,15,20,8,32,1006,420,28,13,0,3,0,0,0,0,13,477,994,80,78,10,9,11,8,8,3,28,1219,96,9,11,4,3,0,3,3,7,7,137,6,0,0,0,0,0,0,0,0,0,7,1094,91,90,14,12,8,13,5,6,29,1370,0,0,0,0,0,0,0,0,0,0,0,1516,120,105,12,17,8,13,5,6,46,1849,509,14,9,0,6,0,0,0,0,21,552,1397,23,11,0
POA3039,149,29,48,80,69,60,47,11,589,0,0,0,0,0,0,0,0,0,0,0,111,68,218,49,75,107,87,78,68,21,882,90,36,47,15,4,4,8,3,4,9,218,93,59,71,20,16,4,20,14,14,11,326,0,3,11,0,0,3,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,96,64,78,22,13,13,21,14,17,12,349,0,0,0,0,0,0,0,0,0,0,0,185,102,122,35,23,9,31,18,20,20,569,177,22,14,0,0,3,6,0,0,6,223,126,10,11,0,0,0,0,0,0,4,160,7,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,134,14,15,0,0,4,0,0,0,3,174,0,0,0,0,0,0,0,0,0,0,0,315,35,26,3,0,11,7,0,0,10,402,179,0,3,0,0,0,0,0,0,8,190,165,3,0,0
POA3040,333,46,70,117,95,125,57,17,1003,0,0,0,0,0,0,0,0,0,0,3,148,120,410,66,108,140,121,145,65,28,1359,148,57,54,17,6,7,6,5,7,13,324,180,98,159,28,25,25,25,27,11,8,591,3,5,4,3,0,0,0,5,9,3,29,3,0,0,0,0,0,0,0,0,0,4,182,107,165,27,26,27,25,35,20,5,623,0,0,0,0,0,0,0,0,0,0,0,329,166,216,44,36,39,31,38,24,23,948,321,36,10,9,0,4,3,0,3,10,389,283,36,35,7,8,3,7,7,6,9,398,17,10,3,0,0,7,0,3,3,3,43,0,0,0,0,0,0,0,0,0,0,0,300,49,37,7,8,9,6,4,11,16,438,0,0,0,0,0,0,0,0,0,0,0,615,85,48,12,8,11,8,4,10,28,826,330,4,6,0,4,3,0,0,0,11,360,307,0,5,4
POA3041,86,20,28,33,25,42,20,5,322,0,0,0,0,0,0,0,0,0,0,0,68,42,105,26,26,42,28,55,25,12,423,81,34,19,7,9,7,3,6,0,3,158,83,46,65,13,10,16,6,15,3,9,253,3,3,0,0,0,3,0,3,4,0,24,0,0,0,0,0,0,0,0,0,0,0,83,46,69,13,8,17,9,14,8,9,281,0,0,0,0,0,0,0,0,0,0,0,165,83,82,18,17,29,13,18,6,12,437,167,12,6,0,0,4,0,4,0,0,190,142,15,10,3,3,3,0,0,3,4,184,10,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,156,22,9,3,0,3,0,0,3,8,200,0,0,0,0,0,0,0,0,0,0,0,317,26,18,3,0,6,0,4,3,4,391,143,0,6,0,0,0,0,0,0,4,154,123,6,0,0
