SA2_MAINCODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
211011256,0,0,0,5,10,10,6,0,0,39,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,3,6,5,22,0,15,16,31,16,19,3,0,0,103,0,0,0,0,0,0,0,3,0,6,0,3,0,3,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,5,10,36,19,25,6,0,0,110,0,0,0,10,3,12,3,0,3,32,0,0,0,3,4,14,10,5,0,30,0,3,5,7,8,10,3,0,0,45,0,0,6,23,10,12,9,3,0,67,0,0,0,0,3,3,3,0,0,13,0,7,14,57,47,40,25,11,0,204,0,0,0,14,0,9,0,0,0,23,0,0,0,10,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,13,0,3,0,3,6,3,0,0,0,16
211011257,0,0,0,5,3,12,8,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,0,3,6,16,7,3,0,0,0,46,0,0,0,0,0,4,0,0,0,9,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,13,11,8,0,0,0,36,0,0,0,0,8,4,5,0,0,16,0,0,0,0,3,3,3,0,0,15,0,0,9,6,7,3,5,0,0,25,0,6,6,13,8,6,4,0,0,46,0,0,0,3,3,4,0,0,0,9,0,5,3,31,34,23,9,3,0,106,0,0,0,6,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,12
211011258,0,0,0,3,6,9,9,3,0,37,0,0,0,3,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,13,3,0,16,0,9,17,18,13,18,3,0,0,71,0,0,0,0,0,3,0,0,0,4,0,0,0,7,3,0,3,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,18,15,7,10,0,0,45,0,0,0,16,7,13,0,0,0,36,0,0,0,0,5,7,11,0,4,26,0,0,3,3,5,16,4,0,0,27,0,5,4,14,17,14,3,4,0,57,0,0,0,0,5,7,5,0,0,11,0,10,10,66,55,54,13,7,0,209,0,0,0,0,0,3,0,0,0,3,0,0,3,5,3,0,0,0,0,17,0,0,0,3,3,0,0,0,0,7,0,0,0,0,3,3,3,0,0,5,0,0,0,4,3,0,0,0,0,13
211011259,0,0,0,4,0,8,0,4,0,9,0,0,0,5,0,0,0,0,0,11,0,0,0,5,3,0,0,0,0,16,0,0,0,3,0,3,3,12,3,24,0,13,6,22,15,18,8,3,0,85,0,0,0,0,0,4,4,0,0,7,0,0,3,3,3,3,0,0,0,11,0,0,0,0,3,0,0,0,0,5,0,3,3,30,11,8,13,0,0,72,0,0,0,0,0,8,3,0,0,17,0,0,0,3,3,6,10,10,4,43,0,8,15,15,10,10,3,4,0,62,0,0,0,7,13,13,9,0,0,46,0,0,0,3,0,0,0,0,8,13,3,3,11,41,23,24,14,0,3,115,0,0,0,10,0,6,5,0,0,23,0,0,3,12,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,3,0,3,0,0,0,15
211011260,0,0,0,0,0,10,8,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,8,11,20,16,51,3,16,15,15,17,20,4,7,3,98,0,0,0,0,0,4,5,0,0,16,0,0,3,10,3,0,0,0,0,14,0,0,0,0,5,0,0,0,0,4,0,0,5,26,8,18,13,3,0,77,0,0,0,4,3,6,7,0,3,24,0,0,0,6,4,10,14,18,6,60,3,13,23,30,25,14,8,3,0,127,0,4,7,14,5,12,11,0,0,65,0,0,0,0,0,0,3,3,0,17,0,3,27,77,52,71,44,7,7,286,0,0,3,18,4,8,3,0,0,35,0,0,3,13,10,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,7,3,3,0,0,0,0,22
211011446,0,0,0,6,3,3,0,0,3,19,0,0,0,0,0,0,0,0,0,6,0,0,3,8,0,0,0,0,0,17,0,3,0,4,3,17,29,18,9,78,3,15,17,52,23,21,15,3,0,153,0,0,0,0,0,10,5,0,0,16,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,6,12,46,14,18,8,3,0,103,0,0,0,11,3,11,3,3,3,41,0,0,0,5,13,14,22,9,10,72,0,0,4,13,3,3,3,0,0,34,0,0,11,20,6,15,13,6,0,62,0,0,0,0,0,5,5,3,0,16,0,5,3,63,10,9,8,11,5,115,0,0,0,3,3,0,0,0,0,5,0,7,3,34,8,3,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,17,6,5,5,0,0,36
211011447,0,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,16,15,10,11,56,0,5,8,25,22,13,10,3,3,90,0,0,0,4,0,7,5,3,4,24,0,4,0,5,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,3,0,3,10,31,14,11,4,0,0,72,0,0,0,9,3,6,3,3,3,36,0,0,3,3,10,10,0,4,0,37,0,0,8,6,4,4,0,0,0,18,0,0,4,8,12,7,4,0,0,37,0,0,0,3,0,0,0,0,0,3,3,0,3,44,9,7,9,0,0,77,0,0,0,7,0,3,0,0,0,7,0,0,0,14,0,3,0,0,0,22,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,11,3,3,3,0,0,30
211011448,0,0,0,3,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,12,12,8,13,47,0,7,9,33,21,23,11,0,0,106,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,0,0,0,6,0,4,8,18,12,20,4,0,0,65,0,0,0,4,0,9,4,0,3,17,0,0,0,0,13,11,16,4,0,44,0,4,3,16,6,4,7,0,0,41,0,0,0,17,12,16,9,3,0,54,0,0,0,0,0,8,0,0,0,11,0,5,3,31,14,7,3,0,0,68,0,0,0,9,0,0,0,0,0,9,0,4,3,13,4,0,0,0,0,25,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,7,0,0,3,0,0,18
211011449,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,5,0,23,0,0,5,7,3,3,3,0,0,22,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
211021261,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,5,5,26,0,5,4,17,8,14,9,0,0,66,0,0,0,0,0,7,0,3,0,12,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,3,3,0,0,21,0,0,0,3,3,0,3,3,4,19,0,0,3,5,10,12,13,9,3,45,0,4,3,23,10,6,5,0,0,53,0,3,19,21,27,10,3,3,0,88,0,0,0,0,0,0,0,0,4,8,0,0,0,11,9,3,6,3,0,42,0,0,0,16,4,4,3,0,0,29,0,0,0,5,3,3,0,0,0,22,0,0,0,3,3,3,4,0,0,11,0,0,0,5,3,0,0,0,0,12,3,0,4,9,3,6,4,3,0,33
211021262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,4,0,20,0,4,3,11,12,12,0,5,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,4,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,3,6,5,4,0,0,27,0,3,0,3,0,0,0,0,0,14,0,7,8,14,16,10,5,3,0,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,10,0,0,10,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,6,3,9,4,4,0,0,27
211031263,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,6,25,0,3,3,22,11,9,3,0,0,54,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,21,13,9,3,0,0,48,0,0,0,3,0,5,3,3,5,18,0,0,3,3,3,9,11,3,3,36,0,0,0,5,3,0,0,0,0,15,0,0,0,19,7,9,0,0,0,40,0,0,0,0,0,3,0,0,0,4,3,0,0,18,7,7,3,3,0,45,0,0,0,4,0,0,0,0,0,4,0,0,3,16,3,0,0,0,0,22,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,13
211031265,0,0,0,0,0,4,0,0,0,4,0,0,3,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,7,6,37,0,0,8,28,24,18,4,0,0,89,0,0,0,0,0,4,0,0,0,10,0,0,3,4,3,3,0,0,0,8,0,0,0,3,3,3,0,0,0,8,0,0,0,10,9,3,3,0,0,26,0,0,0,0,0,10,0,0,0,9,0,0,3,8,14,11,14,9,4,58,0,3,0,5,0,5,0,0,0,20,0,3,18,26,30,16,6,6,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,12,10,3,0,50,0,0,0,6,4,0,0,0,0,9,0,0,7,4,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,12,5,0,0,0,0,27
211031266,0,3,0,6,0,0,0,0,0,12,3,21,55,116,26,17,3,0,0,249,0,0,5,6,0,0,0,0,0,11,0,0,0,5,0,3,12,6,8,32,0,3,8,45,23,14,9,0,6,110,0,0,0,3,0,0,3,0,3,9,0,0,3,11,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,7,0,3,0,30,13,8,0,3,3,62,0,0,3,4,7,7,5,3,8,41,0,0,3,5,6,4,8,14,3,48,0,3,4,12,10,5,0,0,0,25,0,0,3,28,7,3,9,3,3,56,0,0,0,0,3,0,0,0,0,4,3,3,0,44,3,8,3,8,5,75,0,0,0,24,0,8,0,0,0,37,3,4,14,25,6,0,0,0,0,49,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,3,14,3,3,3,0,0,32
211031267,0,0,0,3,3,0,0,0,0,14,0,20,38,92,16,12,5,0,0,189,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,9,9,10,7,55,0,11,12,50,33,16,13,3,9,145,0,0,0,0,7,0,3,0,0,13,0,0,3,3,0,0,0,0,0,8,0,0,0,4,3,0,3,0,0,9,0,6,4,27,12,15,5,0,0,67,0,0,0,9,3,4,0,0,0,13,0,0,3,8,8,10,16,9,7,70,0,3,0,10,4,6,4,4,0,30,0,0,3,12,9,5,3,5,0,45,0,0,0,0,0,3,4,0,5,8,0,0,0,27,7,8,3,3,0,55,0,0,0,13,4,6,0,0,0,18,0,9,9,34,3,3,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,9,5,17,12,7,4,0,0,51
211031268,0,0,0,0,3,0,0,0,0,8,0,3,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,18,0,3,3,16,14,10,6,3,0,57,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,5,3,0,0,0,21,0,0,0,0,0,8,3,0,0,16,4,0,0,3,4,3,3,0,3,27,0,0,4,3,3,0,0,0,0,15,0,4,9,14,7,6,4,0,0,47,0,0,0,0,0,0,6,0,0,8,0,0,0,6,0,11,4,3,0,22,0,0,0,5,0,3,0,0,0,4,0,0,0,6,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,19
211031450,0,3,0,4,0,0,0,0,0,9,0,32,56,122,29,4,6,0,0,255,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,12,23,14,7,57,3,3,8,41,21,12,9,4,0,103,0,0,0,0,4,3,3,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,7,31,14,15,4,3,0,70,0,0,0,0,0,4,0,7,0,15,0,0,0,3,3,6,16,17,0,53,0,0,0,0,4,0,0,0,0,8,0,0,3,9,5,7,6,3,0,38,0,0,0,0,3,0,0,3,0,10,0,0,0,13,3,0,0,3,0,22,0,0,0,4,0,0,0,0,0,6,0,7,9,11,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,3,0,3,0,0,19
211031451,0,0,0,5,3,4,3,0,0,15,0,12,41,67,11,0,3,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,18,14,60,0,6,10,19,11,13,3,3,0,71,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,3,20,7,3,8,0,0,43,0,0,0,7,0,0,4,0,0,12,0,0,0,6,6,9,10,9,10,52,0,0,3,4,3,3,0,0,0,10,0,4,6,17,14,7,3,0,3,48,0,0,0,0,3,0,0,0,0,3,0,0,3,16,8,8,3,0,3,37,0,0,0,5,0,0,0,0,0,7,0,0,0,12,3,0,4,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,11,5,0,6,0,0,19
211031452,0,0,0,3,0,0,0,3,0,4,0,3,3,10,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,16,0,0,0,11,7,4,0,3,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,23,0,0,0,0,0,3,0,0,0,6,0,0,0,3,3,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,3,4,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,3,0,3,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
211041269,0,0,0,3,9,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,11,0,18,0,9,4,24,5,5,3,3,0,55,0,0,0,0,0,0,0,4,0,7,0,3,7,9,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,7,18,8,11,0,3,0,49,0,0,0,3,0,6,3,0,0,11,0,0,0,0,0,3,9,7,3,23,0,7,3,8,8,7,7,0,0,36,0,3,4,9,7,0,3,6,0,39,0,0,0,0,0,0,0,0,0,3,0,3,7,34,7,6,12,8,3,71,0,0,4,18,5,4,0,0,0,31,0,0,0,18,3,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,3,9,3,0,3,0,0,20
211041270,0,0,0,0,4,3,0,0,0,9,0,5,9,17,4,0,0,0,0,31,0,0,0,7,0,3,0,0,0,7,0,0,0,3,3,3,8,5,0,32,0,10,18,43,16,14,11,3,3,111,0,3,0,4,0,0,0,0,0,12,0,3,0,25,0,0,0,0,0,31,0,0,0,3,0,3,0,0,0,6,0,0,3,27,9,3,5,0,0,46,0,0,0,4,3,5,5,3,3,27,0,0,0,8,4,16,4,4,7,42,0,0,3,12,9,4,4,0,0,30,3,3,10,28,7,3,0,0,0,54,0,0,0,0,0,3,0,0,0,7,0,0,4,24,9,9,6,9,0,54,3,0,0,31,3,3,0,0,0,38,0,0,0,16,3,5,0,0,0,27,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,4,0,3,0,10,6,0,3,0,0,22
211041271,0,0,3,3,3,0,0,0,0,11,0,0,0,4,3,0,0,0,0,14,0,0,8,23,0,0,0,0,0,42,0,0,0,0,0,3,3,4,0,10,0,3,3,20,17,14,10,0,4,65,0,0,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,25,0,0,0,0,4,0,0,0,0,3,3,0,9,18,10,8,7,3,0,50,0,0,0,0,0,6,4,5,5,14,0,0,0,4,3,0,8,11,3,29,0,3,3,9,0,4,4,0,0,27,4,0,5,12,6,6,5,0,3,32,0,0,0,0,0,3,3,3,0,6,0,0,0,19,0,10,7,4,0,40,0,0,3,16,0,0,0,0,0,28,0,0,12,21,4,3,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,11,0,3,0,4,0,0,0,0,0,7
211041272,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,9,0,7,18,0,13,0,16,9,8,4,0,0,49,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,6,0,4,0,13,7,9,0,0,0,37,0,0,0,11,3,0,6,0,0,20,0,0,0,3,3,6,3,6,0,20,0,4,0,12,8,3,0,0,0,25,0,0,0,6,0,7,3,0,0,24,0,0,0,3,0,4,0,0,0,8,0,0,3,25,12,9,11,0,3,57,0,3,0,11,0,0,0,0,0,17,0,4,0,20,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,5,3,0,0,0,28
211041273,0,0,5,0,0,4,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,15,0,11,11,18,7,14,12,0,3,78,0,3,0,0,3,3,0,0,0,8,0,0,3,12,3,0,0,0,0,14,0,0,0,0,3,0,0,0,0,3,0,0,5,15,9,10,3,3,0,46,0,0,0,3,3,8,6,4,3,19,0,0,0,0,3,6,12,3,3,29,0,16,13,17,11,14,10,0,0,86,0,3,7,6,6,7,3,3,0,39,0,0,0,0,0,3,0,3,0,5,0,8,7,30,22,22,13,9,3,114,0,0,0,11,4,3,4,0,0,24,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,7,5,4,0,0,0,22
211051274,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,11,3,0,40,0,4,5,18,21,16,5,3,0,77,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,3,0,0,0,8,0,0,0,6,0,3,3,0,0,12,0,0,0,3,4,12,9,5,0,31,0,0,0,3,0,3,0,0,0,7,0,3,0,13,10,5,0,0,0,37,0,0,0,0,0,3,0,0,0,6,0,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,4,3,0,0,26
211051275,0,0,0,3,0,0,0,0,0,4,0,0,9,6,0,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,23,3,3,42,3,6,3,14,9,19,7,0,0,64,0,0,0,3,0,4,8,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,9,12,6,0,0,0,37,0,0,0,5,3,3,0,0,0,14,0,0,0,7,9,4,14,4,0,46,0,0,4,7,3,0,0,0,0,10,0,6,6,14,13,3,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,3,3,0,0,17,0,0,0,3,0,0,0,0,0,7,0,4,0,5,5,0,0,0,0,16,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,16
211051276,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,20,7,10,59,0,3,8,31,17,24,6,7,0,97,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,8,3,4,0,0,0,16,0,0,0,7,0,0,5,0,0,13,0,3,5,5,8,8,8,9,0,45,0,0,0,4,0,3,0,0,0,4,0,3,0,3,5,4,9,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,3,0,0,0,27
211051277,0,0,0,0,0,3,0,0,0,7,0,3,14,27,8,4,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,29,43,90,0,3,3,21,16,6,3,4,0,57,0,0,0,0,3,0,5,3,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,8,0,0,0,26,0,0,0,0,0,0,0,3,0,6,0,0,0,7,3,6,6,9,5,35,0,0,0,0,0,0,0,0,0,4,0,0,4,7,8,3,5,0,0,26,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9
