SA2_MAINCODE_2016,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
201021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,11,0,0,82,0,0,0,82,9,0,90,0,0,0,0,0,3,0,3,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,3,5,0,0,4,3,0,3,4,0,0,4,72,15,0,0,88,3,0,3,91,9,0,95,12,7,0,0,17,0,0,0,17,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,83,19,0,0,104,3,0,3,106,14,0,122,4,0,0,0,7,0,0,0,7,0,0,7,16,0,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,27,0,0,0,27,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201021012,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,83,11,0,0,100,3,0,3,104,10,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,11,0,0,97,3,0,3,104,10,0,114,23,3,0,0,27,0,0,0,27,3,0,25,0,0,0,0,3,0,0,0,3,0,0,3,110,16,0,3,123,3,0,3,129,12,0,144,13,0,0,0,13,0,0,0,13,3,0,15,22,0,0,0,22,0,0,0,22,0,0,22,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,33,3,3,0,42,0,0,0,42,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201031013,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,41,0,0,0,38,5,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,3,0,0,4,34,4,0,0,42,0,0,0,40,6,0,46,8,0,0,0,6,0,0,0,6,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,47,0,0,0,51,8,0,56,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201031014,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,61,0,0,0,61,4,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,62,0,0,0,62,4,0,65,8,0,3,0,15,0,0,0,14,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,62,10,5,3,80,0,0,0,78,7,0,92,12,0,0,0,10,0,0,0,10,0,0,14,9,0,3,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,24,0,0,0,24,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
201031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,18,0,0,81,0,0,0,81,4,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,0,0,5,0,0,4,0,5,0,0,0,5,0,0,5,62,18,4,0,80,0,0,0,83,5,0,92,18,3,0,0,20,0,0,0,19,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,80,16,4,3,103,0,0,3,107,19,0,126,8,3,0,0,8,0,0,0,8,0,0,12,8,0,0,0,13,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,22,0,0,0,22,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201031016,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,69,5,3,0,76,3,0,5,81,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,5,3,0,76,3,0,5,81,11,0,90,16,8,3,0,27,0,3,3,31,9,0,39,0,0,0,0,0,0,0,0,0,0,0,0,88,13,3,0,107,3,3,3,113,19,0,123,14,0,0,0,12,0,0,0,12,0,0,11,9,0,0,0,7,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,20,0,0,0,20,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,53,14,0,0,68,0,0,0,68,3,0,67,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,55,14,0,4,68,0,0,0,70,7,0,75,18,0,0,0,22,0,0,0,25,13,0,39,0,0,0,0,0,0,0,0,0,0,0,0,73,16,0,4,86,0,3,4,90,18,0,110,7,0,0,0,7,0,0,0,7,0,0,10,6,0,0,0,6,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,13,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
202011018,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,103,15,0,0,120,3,0,3,125,11,0,132,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,106,17,0,0,121,3,0,3,126,7,0,137,19,5,0,0,28,0,0,7,32,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,124,23,0,0,150,0,6,6,158,34,0,188,13,3,0,0,17,0,0,0,17,0,0,17,16,4,3,0,27,0,0,0,27,4,0,28,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,8,3,0,49,0,0,0,52,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011019,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,116,18,0,5,136,0,3,3,135,12,0,145,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,3,0,0,4,121,18,0,5,134,0,3,3,143,10,0,148,24,9,0,0,36,8,0,8,40,12,0,50,0,0,0,0,0,0,0,0,0,0,0,0,142,20,0,5,168,4,4,13,183,23,0,202,15,3,0,0,16,0,0,0,16,0,0,17,16,4,0,0,17,0,0,0,21,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,0,3,38,0,0,0,37,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011020,3,0,3,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,212,23,4,0,240,0,0,0,245,6,0,247,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,6,0,0,9,213,26,4,0,243,3,0,3,249,11,0,253,28,3,0,0,31,3,0,3,35,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,240,29,4,0,275,3,0,4,284,17,0,292,26,4,0,0,32,0,0,0,32,0,0,33,43,10,0,0,51,0,0,0,51,4,0,55,0,3,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,71,16,0,0,86,0,0,0,86,6,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011021,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,119,16,3,0,141,0,0,3,143,0,0,142,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,117,16,3,0,142,0,0,3,143,3,0,143,12,3,0,0,14,0,0,0,18,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,134,18,3,0,158,0,3,0,161,8,0,164,11,3,0,0,14,0,0,0,14,0,0,15,15,0,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,34,0,0,0,34,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011022,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,202,27,3,3,227,0,0,3,231,12,0,246,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,201,27,3,4,229,0,0,3,233,12,0,253,43,4,0,0,52,0,0,0,55,7,0,57,0,0,0,0,0,0,0,0,0,0,3,5,244,32,5,5,282,5,0,3,289,19,3,316,24,5,0,0,34,0,0,0,30,4,0,35,29,4,0,0,35,0,0,0,35,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,13,0,3,67,0,0,0,64,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011023,4,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,128,15,6,0,144,0,0,0,145,11,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,15,6,0,149,0,0,0,145,11,0,160,12,0,0,0,14,0,0,0,14,3,0,14,3,0,0,0,3,0,0,0,3,0,0,3,137,19,6,0,159,0,0,0,163,13,0,177,20,5,0,0,24,0,0,0,24,0,0,24,20,6,0,0,29,0,0,0,28,3,0,31,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,48,8,0,0,57,0,0,0,56,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011024,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,5,0,0,0,5,0,0,5,224,34,7,0,261,3,0,3,267,10,0,274,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,7,0,0,7,7,0,0,0,5,0,0,0,5,0,0,5,232,32,7,0,267,3,0,3,275,10,0,288,26,0,0,0,34,0,0,0,34,3,0,38,0,0,0,0,0,0,0,0,0,0,0,4,261,32,6,0,303,3,0,3,309,13,0,324,32,0,0,0,35,0,0,0,34,3,0,38,37,7,0,0,39,0,0,0,39,0,0,41,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,72,9,4,0,82,0,0,0,81,3,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011025,3,3,3,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,140,30,0,3,169,0,0,0,168,7,3,176,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,142,30,0,3,173,0,0,0,175,7,3,184,29,4,0,0,30,0,0,0,31,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,168,32,0,3,205,0,0,0,203,15,3,217,26,0,0,0,26,0,0,0,30,3,0,26,29,3,3,0,32,0,0,0,32,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,3,0,57,0,0,0,62,7,0,64,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0
202021026,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,7,8,0,0,0,8,0,0,8,170,21,8,6,206,0,0,0,208,8,0,214,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,0,3,12,0,0,12,9,0,0,0,8,3,0,3,10,0,0,10,175,25,8,6,212,6,0,6,219,8,0,228,16,3,0,0,26,0,0,0,21,0,0,26,0,0,0,0,0,0,0,0,0,0,3,3,192,29,8,6,240,3,0,3,244,11,3,253,24,3,4,0,35,0,0,0,35,3,0,36,12,0,0,0,12,0,0,0,12,0,0,17,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,37,3,4,4,52,0,0,0,52,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
202021027,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,4,0,0,4,83,26,3,0,116,0,0,0,116,5,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,86,28,3,0,114,0,0,0,118,8,0,123,13,5,0,0,17,4,0,4,22,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,101,34,3,0,132,3,0,3,140,9,0,152,11,4,0,0,14,0,0,0,10,3,0,14,18,6,0,0,17,0,0,0,17,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,30,0,0,0,37,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021028,0,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,111,23,7,0,140,0,0,0,143,5,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,23,7,0,140,0,0,0,143,6,0,147,12,4,0,3,20,3,0,3,22,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,124,26,3,3,160,3,0,3,168,10,0,180,9,3,0,0,18,0,0,0,18,0,0,19,20,5,0,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,0,0,43,0,0,0,43,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021029,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,37,7,3,0,45,4,0,4,50,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,3,0,0,3,0,0,0,3,0,0,3,37,7,3,0,51,4,0,4,55,0,0,60,5,3,3,0,12,0,0,0,12,12,0,22,0,0,0,0,0,0,0,0,0,0,0,0,41,10,6,0,61,4,0,4,64,11,0,77,4,0,0,0,9,0,0,0,9,0,0,7,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,15,3,4,149,4,0,3,152,11,0,164,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,8,0,0,0,8,0,0,8,137,15,3,4,153,4,0,3,160,11,0,166,15,7,0,0,21,3,0,3,22,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,147,24,4,4,174,3,0,9,181,14,0,195,19,0,0,0,14,0,0,0,14,0,0,18,24,3,0,0,27,0,0,0,22,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,0,43,0,0,0,41,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021031,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,104,14,4,0,124,6,0,6,131,7,0,133,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,112,14,4,0,132,6,0,6,134,7,0,140,24,3,0,0,31,0,0,0,31,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,133,20,4,4,161,6,0,6,165,8,0,173,19,4,0,0,30,0,0,0,30,0,0,30,19,8,0,0,23,0,0,0,23,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12,3,0,50,0,0,0,50,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,13,0,0,93,0,0,0,93,6,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,13,0,0,89,0,0,0,89,6,0,97,16,0,0,0,15,0,0,0,15,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,93,13,0,0,105,0,0,0,105,14,0,117,12,3,0,0,20,0,0,0,20,0,0,15,11,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,34,0,0,0,34,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031033,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,94,3,0,0,104,0,3,3,105,5,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,0,0,104,0,3,3,105,5,0,113,22,0,0,0,18,0,0,3,21,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,115,7,4,0,130,0,3,4,133,15,0,146,6,0,0,0,6,0,0,0,6,0,0,10,12,0,0,0,18,0,0,0,18,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,24,0,0,0,24,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011034,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,122,12,4,8,147,0,0,0,149,3,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,12,4,8,147,0,0,0,145,3,0,153,21,3,0,4,33,0,0,0,33,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,149,14,7,11,175,0,0,0,180,9,0,185,18,3,0,0,21,0,0,0,21,0,0,21,24,3,0,3,29,0,0,3,30,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,43,9,0,3,53,0,0,3,55,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011035,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,5,4,0,0,0,4,0,0,4,122,12,0,3,137,0,0,0,141,7,0,150,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,4,8,0,0,0,8,0,0,0,8,0,0,10,123,12,0,3,143,0,0,0,149,10,0,158,17,6,0,3,33,0,0,0,33,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,147,19,3,8,178,0,0,0,179,12,0,191,15,3,0,0,15,0,0,0,15,0,0,18,23,3,0,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,42,0,0,0,42,0,0,44,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
