SSC_CODE_2016,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
SSC20069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC20070,7,4,0,0,0,3,0,0,0,17,5,0,3,4,0,0,0,3,0,21,11,0,27,0,0,3,3,3,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,42,33,9,13,6,3,10,5,158
SSC20071,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,5,7,17,4,4,3,4,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,28,48,21,10,15,3,0,5,3,134
SSC20072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,3,0,4,0,0,25
SSC20073,5,8,6,12,4,0,0,0,0,37,11,18,4,16,4,3,3,3,0,67,18,17,97,34,25,15,10,18,3,235,0,0,0,3,0,3,0,0,0,11,0,0,3,8,0,3,3,0,0,20,0,0,0,0,3,0,0,0,0,8,3,4,3,4,3,0,0,3,0,18,66,175,117,83,72,40,24,28,9,605
SSC20074,56,105,30,46,59,25,4,12,5,341,85,83,45,105,84,41,8,19,8,465,106,55,267,119,111,50,38,70,13,830,8,8,11,7,11,5,3,8,0,59,18,11,11,21,29,20,4,9,0,126,7,16,0,11,4,3,4,0,3,51,10,25,13,11,12,4,7,12,13,101,1013,2519,477,533,668,292,104,187,77,5879
SSC20075,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,24,3,3,7,3,0,0,0,75
SSC20076,36,54,26,14,26,13,3,4,0,175,30,47,15,34,38,19,4,3,0,196,61,26,82,34,26,20,8,15,3,278,4,0,0,0,0,0,0,4,0,10,6,6,4,5,13,4,0,3,0,50,8,16,0,0,3,3,0,3,0,32,3,13,0,3,0,7,0,0,3,34,625,1307,196,173,329,139,24,65,38,2883
SSC20077,26,27,13,20,22,18,7,9,10,146,24,53,22,36,27,12,7,9,0,193,41,16,125,42,34,22,19,25,0,322,0,3,3,4,0,3,0,3,0,20,5,3,0,10,13,12,0,9,0,54,0,6,6,4,3,6,0,0,0,26,3,9,0,6,3,0,4,3,8,31,377,925,236,213,277,158,48,87,37,2353
SSC20078,27,42,12,17,49,8,4,6,3,177,48,59,39,56,58,20,6,8,3,289,90,37,268,61,69,27,31,35,9,629,0,3,5,4,3,0,0,4,0,28,3,3,3,9,15,8,3,0,0,55,8,6,3,0,3,0,0,3,0,22,9,8,4,5,15,4,0,4,11,57,407,901,361,250,338,134,47,71,31,2542
SSC20079,29,43,24,27,44,22,9,4,3,200,39,43,23,31,58,28,3,16,3,242,73,25,245,73,58,34,40,38,5,591,0,4,3,0,10,14,3,4,0,36,8,7,12,10,13,10,3,4,3,75,0,9,0,11,7,5,0,3,0,40,8,11,9,6,8,6,5,5,8,68,333,661,347,224,310,162,80,78,35,2242
SSC20080,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,4,3,4,0,0,8,0,37
SSC20081,18,27,7,9,16,14,3,8,0,96,24,19,12,15,27,13,0,3,5,129,38,14,179,29,39,11,29,38,10,380,0,6,0,3,3,3,0,0,0,22,8,3,3,5,16,0,0,0,0,36,3,4,0,0,3,0,0,0,0,13,0,8,3,7,3,0,9,0,3,36,143,275,219,99,153,68,45,57,16,1078
SSC20082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
SSC20084,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,9,6,0,9,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,11,20,3,6,3,6,3,0,55
SSC20085,12,5,7,5,0,0,0,3,0,32,10,8,0,3,0,0,0,0,0,35,29,3,46,11,8,5,12,17,0,131,0,0,0,3,3,4,0,0,0,11,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,8,20,63,58,58,25,29,15,12,48,8,327
SSC20086,5,4,0,0,0,0,0,3,0,13,5,3,0,9,5,4,3,0,0,29,13,4,30,15,6,3,7,15,0,90,0,0,0,0,0,0,0,3,0,6,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,7,0,14,31,44,36,35,13,11,14,30,3,221
SSC20087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20088,31,47,21,33,39,6,10,3,7,199,47,39,38,53,68,33,15,20,0,314,88,38,322,80,87,50,53,66,12,786,7,3,3,9,13,3,3,3,0,45,8,7,8,14,24,18,4,8,0,98,9,11,0,3,11,3,4,3,0,40,8,18,14,17,9,14,11,8,21,114,406,967,496,272,465,217,116,138,61,3142
SSC20089,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11
SSC20090,6,4,3,0,4,0,0,0,0,12,3,3,3,4,8,9,0,0,0,36,17,9,62,5,11,10,9,6,3,135,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,37,81,75,26,27,29,12,7,4,300
SSC20091,6,8,0,3,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,9,11,0,15,3,0,3,0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,23,22,14,5,3,4,10,0,112
SSC20092,4,8,0,0,0,0,0,0,0,17,3,3,0,5,3,0,0,0,0,22,23,6,43,8,11,6,11,5,3,126,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,9,44,54,47,26,32,14,12,12,3,248
SSC20093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,12
SSC20094,16,27,15,21,31,6,4,8,0,125,25,25,17,41,28,12,14,10,0,165,60,22,264,81,69,29,69,56,9,660,3,0,3,5,3,7,6,3,0,29,7,8,6,16,16,3,5,3,0,72,3,0,3,0,3,0,4,0,0,10,13,3,11,12,7,3,5,4,3,55,203,415,324,212,203,87,105,98,24,1668
SSC20095,3,0,3,3,0,0,0,0,0,11,0,3,0,3,0,0,0,0,0,4,8,3,14,3,0,0,8,3,0,35,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,3,0,11,19,20,27,14,3,3,5,9,0,96
SSC20096,9,3,4,14,3,0,0,3,0,37,9,7,6,14,11,0,0,4,3,52,24,6,101,26,18,8,12,27,4,214,0,0,0,5,0,4,0,3,0,16,0,0,0,4,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,20,52,81,116,63,44,24,14,54,12,463
SSC20097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SSC20098,4,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,9,0,12,0,9,7,9,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,26,14,4,16,9,12,4,3,100
SSC20099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9
SSC20100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,3,0,16
SSC20101,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,6,0,7,0,0,0,4,4,39
SSC20102,15,32,6,28,19,10,3,3,0,126,24,31,22,56,26,11,6,6,3,193,84,38,276,115,79,66,54,79,5,803,4,3,5,17,8,9,0,12,0,49,8,3,6,24,9,8,3,15,0,80,0,3,3,3,0,3,3,3,0,19,13,3,6,18,8,18,9,21,10,98,190,412,344,299,174,131,76,165,29,1823
SSC20103,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,5,0,6,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,16,5,9,8,3,0,5,0,49
SSC20104,27,43,11,14,15,3,3,0,5,125,35,44,24,52,32,26,5,16,0,233,30,29,113,40,30,29,6,29,0,307,0,0,0,4,6,0,3,3,0,22,0,4,7,7,16,7,0,3,0,50,11,9,3,3,0,3,0,0,3,35,5,0,3,3,3,0,0,0,8,32,402,1059,211,228,266,153,32,97,41,2494
SSC20105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,8,6,0,3,3,3,3,0,29
SSC20106,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,11
SSC20107,11,20,3,11,7,0,0,0,0,54,14,20,5,12,15,6,0,4,0,80,29,11,124,45,43,19,32,31,9,339,0,0,3,0,3,0,0,0,0,14,3,4,3,12,4,0,0,3,0,25,0,0,3,0,3,0,0,0,0,9,5,5,3,0,5,3,4,7,0,30,98,204,153,106,104,44,37,40,14,806
SSC20108,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,3,3,19
SSC20109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20110,23,40,14,20,15,6,4,6,0,124,24,35,15,42,25,22,4,0,5,171,29,25,138,71,48,33,18,22,4,395,0,0,0,6,7,6,3,6,0,31,9,3,0,3,0,3,3,3,0,29,0,10,0,3,0,0,0,0,0,15,4,5,5,4,3,3,0,5,3,36,248,793,208,222,148,98,41,59,20,1843
SSC20111,19,17,13,20,16,3,3,4,0,93,9,26,22,50,20,7,0,7,0,149,47,24,190,76,56,40,27,54,7,522,3,5,0,3,5,4,0,6,0,23,4,3,8,12,6,5,3,3,0,43,0,3,3,3,0,4,0,3,0,18,3,3,6,6,0,7,5,3,3,34,156,495,268,226,151,97,47,102,19,1564
SSC20112,18,21,7,10,17,3,0,0,3,79,23,16,15,23,19,5,3,0,5,118,29,17,152,38,40,26,16,29,0,361,3,0,3,6,5,4,0,5,0,24,5,0,0,4,4,5,3,0,0,26,0,5,0,0,0,4,0,0,0,16,7,0,6,0,7,3,3,3,0,33,146,375,194,129,121,63,27,52,14,1122
SSC20113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,3,3,0,0,0,0,0,3,16
SSC20114,0,4,0,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,0,7,12,0,6,0,3,3,3,3,3,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,3,5,0,0,0,0,8,23,21,11,5,10,7,6,4,3,86
SSC20115,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,8,8,9,0,7,3,3,3,0,41
SSC20116,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,16
SSC20117,4,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,7,4,3,3,3,0,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,3,3,0,3,0,3,0,38
SSC20118,4,0,0,0,0,0,0,0,0,10,3,0,0,5,0,0,0,0,0,4,5,0,6,4,0,0,9,4,0,28,0,0,0,3,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,19,14,8,13,3,4,5,7,0,73
SSC20119,13,18,10,15,17,4,0,6,0,78,11,21,5,19,18,9,3,3,0,84,40,7,112,22,19,17,14,26,0,254,0,3,0,0,3,0,0,0,0,8,5,7,0,3,7,0,0,0,0,18,0,0,0,0,3,0,0,3,0,10,5,6,3,3,7,3,0,3,0,28,132,240,142,82,89,44,18,48,7,801
SSC20120,0,9,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,11,0,6,14,5,0,0,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,17,48,23,11,14,3,8,6,0,123
SSC20121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20122,67,85,17,33,57,37,3,13,0,305,61,57,21,35,54,30,4,12,7,282,63,31,132,48,56,37,12,17,11,405,0,3,0,6,3,5,0,3,0,20,10,11,3,7,23,10,0,3,4,65,15,18,10,3,13,8,3,0,0,65,8,22,8,6,16,3,0,4,13,91,867,2002,293,290,568,318,49,90,90,4565
SSC20123,74,135,37,37,85,46,13,16,3,450,78,84,50,67,101,48,11,14,4,454,123,49,216,77,76,70,11,34,9,670,9,0,5,10,14,9,0,3,0,51,26,16,5,25,33,16,5,7,5,138,18,37,8,8,13,11,0,3,3,103,20,30,12,13,15,12,3,5,21,130,1335,3036,477,459,850,466,78,163,109,6968
SSC20124,0,0,0,3,0,0,0,0,0,10,5,0,0,0,3,0,0,0,0,14,25,3,19,3,8,0,9,13,0,71,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,47,23,25,10,15,7,9,15,0,149
SSC20125,0,0,0,3,0,0,0,0,0,9,3,3,0,4,0,0,0,0,0,12,7,0,7,4,0,3,5,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,16,13,14,11,0,9,8,4,0,68
SSC20126,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,6,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,15,6,8,0,0,3,0,0,41
SSC20127,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,19
SSC20128,0,0,3,0,3,0,0,0,0,8,6,4,7,10,0,6,0,0,3,35,8,5,36,15,17,4,7,8,0,92,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,11,28,46,55,35,23,11,10,6,6,220
SSC20129,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,18
SSC20130,0,3,0,3,0,0,0,0,0,9,0,0,0,0,3,0,4,0,0,9,7,3,15,4,11,3,0,3,0,48,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,16,12,19,9,18,5,4,10,0,96
SSC20131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,3,0,0,0,0,11
SSC20132,20,23,25,16,22,8,9,9,0,129,26,23,19,54,26,14,10,7,4,183,68,18,325,96,89,53,50,79,14,785,0,0,3,5,8,3,3,5,0,35,6,0,6,12,7,7,5,6,0,55,3,0,0,0,0,3,3,0,0,8,9,7,6,12,8,4,0,10,5,62,179,343,408,234,199,110,77,118,28,1682
SSC20133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20134,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,10
SSC20135,6,11,9,6,12,0,0,3,0,47,25,11,13,29,27,5,0,3,0,103,25,13,133,28,37,15,31,20,5,319,0,0,0,3,3,4,0,6,0,21,0,0,4,3,3,7,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,3,3,10,3,0,0,3,22,102,190,169,96,114,39,36,42,11,796
SSC20136,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,5,3,0,0,0,28
SSC20137,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,0,11,3,0,0,4,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,15,12,3,0,3,8,3,0,58
SSC20138,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,7
SSC20139,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,3,0,7,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,11,9,4,4,0,5,3,0,45
SSC20140,0,3,0,4,0,3,0,0,0,17,4,0,3,0,0,0,0,0,0,14,4,3,20,9,0,0,3,3,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,20,59,25,20,7,6,6,9,0,148
SSC20141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,11
SSC20142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,11
SSC20143,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,9,0,4,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,10,12,3,0,0,4,0,0,45
SSC20144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
