SSC_CODE_2016,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
SSC20920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20921,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20923,7,148,0,19,8,3,3,4,0,203,3,90,0,28,7,3,0,0,3,134,67,78,3,20,65,29,0,8,0,273,30,144,0,67,56,9,0,7,4,323,15,69,3,7,16,21,0,4,0,132,10,3,10,13,5,0,0,3,0,45,0,0,0,0,0,0,0,0,0,0,3,12,3,0,9,0,0,0,0,35,3,3,0,6,0,3,0,3,3,25,161,636,38,182,191,73,7,51,14,1361,26,77,7,11,14,5,0,3,0,147,21,62,12,5,11,4,5,0,0,115,37,85,30,7,24,0,9,20,0,215,7,61,27,3,5,3,3,3,0,121,3,10,3,0,3,3,0,5,0,36,11,202,4,29,11,7,4,8,0,284,11,123,0,30,10,3,0,0,4,185,133,149,11,37,103,49,19,18,4,514,42,223,10,95,75,11,8,16,4,488,25,146,19,22,24,30,8,13,3,278
SSC20924,3,16,3,3,3,0,0,6,0,31,6,8,0,4,0,3,0,3,0,22,3,6,0,0,6,0,0,0,0,18,3,12,3,5,0,0,0,0,0,21,0,3,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,17,52,10,11,13,9,0,9,0,119,3,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,12,6,4,0,0,0,0,4,0,30,11,3,11,0,0,0,0,0,0,33,7,0,3,0,0,3,0,3,0,18,3,23,3,3,3,0,0,6,0,37,11,7,0,4,0,3,0,3,0,28,12,21,3,0,4,8,0,0,0,52,7,10,3,6,0,0,0,0,0,32,0,5,3,0,4,0,0,0,0,13
SSC20925,5,96,3,24,15,8,0,3,3,160,4,52,0,21,3,3,0,3,0,86,20,18,3,14,30,17,0,3,0,100,5,21,0,62,11,6,0,9,0,121,0,3,0,3,3,3,0,0,0,19,4,0,4,19,3,7,0,3,0,48,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,8,0,0,0,0,4,0,0,0,0,14,41,214,19,143,82,60,3,25,6,598,0,17,3,4,3,0,0,3,0,31,3,15,0,0,3,4,0,5,0,38,17,25,42,3,4,6,16,11,3,123,7,0,41,4,3,3,7,3,0,76,9,8,7,4,3,8,3,3,0,41,7,135,3,33,20,9,0,3,3,210,10,81,3,22,7,11,0,3,0,128,33,45,8,16,44,22,4,16,0,182,6,38,0,70,15,9,0,18,0,165,0,17,4,7,3,6,0,0,0,42
SSC20926,3,3,0,0,3,0,0,0,0,9,0,3,0,8,0,0,0,0,0,9,0,0,0,0,3,4,0,0,0,12,0,0,0,6,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,7,22,3,3,0,4,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,22,0,0,0,4,7,0,43,0,0,15,0,0,0,0,3,0,20,0,0,3,0,0,0,0,3,0,13,3,3,0,0,3,0,0,0,0,14,0,6,0,5,0,0,0,0,0,17,3,0,0,0,6,4,0,3,0,18,3,0,0,13,0,0,0,3,0,21,0,0,0,4,0,0,0,0,0,5
SSC20927,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,6,0,18,0,0,0,0,0,0,3,0,0,3,8,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SSC20928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20929,18,226,9,57,16,3,0,10,8,349,18,182,0,29,19,4,0,8,0,271,104,156,9,72,174,71,5,48,15,644,56,253,20,137,95,27,0,23,12,622,49,153,23,49,33,26,7,4,3,351,15,7,37,44,17,22,0,9,0,143,0,0,0,3,3,0,0,0,0,3,18,20,0,13,9,7,0,11,3,81,0,6,4,4,4,0,3,6,9,30,332,1158,127,428,415,193,27,149,47,2871,47,116,20,26,25,25,8,11,3,286,42,156,45,26,41,56,36,62,12,469,61,144,133,19,35,42,50,78,7,574,32,100,88,0,17,9,6,18,0,273,5,15,13,5,11,3,9,9,0,79,20,353,20,87,22,9,3,24,8,548,34,266,6,35,25,5,3,16,0,402,228,329,54,121,285,135,43,122,22,1345,109,399,28,209,126,49,20,52,13,1011,74,291,53,69,63,46,16,26,8,638
SSC20930,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC20931,14,169,7,42,15,9,0,0,0,265,10,133,5,20,21,10,0,0,0,193,82,127,8,34,160,47,5,17,8,483,26,75,13,79,55,14,0,4,3,273,7,32,5,8,10,12,0,0,0,86,3,0,15,16,17,14,0,8,0,78,0,0,0,0,0,0,0,0,0,5,3,11,0,3,7,8,0,3,0,30,0,0,0,0,4,4,0,3,3,21,178,635,88,225,336,141,9,46,21,1675,30,55,18,6,16,5,5,4,0,154,48,151,30,15,26,17,7,7,4,307,64,138,132,20,30,25,22,23,4,461,29,20,80,8,8,7,3,7,4,167,3,5,12,3,3,0,0,6,0,35,16,219,9,59,18,16,0,4,3,344,11,169,5,25,20,10,0,0,0,248,202,281,24,55,227,100,16,35,14,958,43,133,24,102,61,27,14,14,3,418,20,73,15,14,15,24,6,8,0,167
SSC20932,0,9,3,3,0,0,0,0,0,14,0,7,0,6,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,6,14,10,0,3,0,0,48,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,16,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,0,9,0,10,3,3,0,0,0,0,0,18,0,7,0,12,3,0,0,0,0,17,4,3,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SSC20933,0,11,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,6,3,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,3,7,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,13,0,4,0,3,0,0,0,0,0,5,7,0,0,0,7,0,3,0,0,16,0,0,0,3,3,0,0,0,0,7,0,0,0,5,0,0,0,0,0,4
SSC20934,4,24,3,5,5,0,0,0,0,37,4,16,3,3,4,3,0,0,0,34,7,3,0,0,13,3,0,0,0,31,0,11,0,18,6,3,0,0,0,43,3,0,0,3,0,0,0,0,0,9,0,0,5,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,13,31,65,15,40,35,15,0,8,0,212,4,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,13,4,30,0,0,0,6,11,0,65,6,0,13,0,0,0,0,5,0,26,10,12,6,0,4,0,3,3,3,42,3,30,0,9,5,0,0,0,0,49,8,29,3,5,4,3,0,3,0,57,13,11,0,3,18,7,0,3,0,53,3,18,0,21,5,3,0,0,0,56,3,0,0,3,0,0,0,0,0,12
SSC20935,3,8,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,3,6,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,10,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,13,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
SSC20936,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
SSC20937,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC20938,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC20939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20940,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SSC20941,40,584,42,275,71,31,4,20,4,1072,33,386,3,132,36,19,4,16,3,632,151,151,24,96,438,162,8,40,11,1081,58,189,26,508,162,78,3,43,5,1077,18,82,18,22,34,37,3,13,0,222,33,15,124,86,58,53,4,33,0,405,0,0,0,0,3,0,0,3,3,5,14,17,3,15,14,3,0,7,4,70,11,13,4,36,11,11,0,15,23,122,395,1538,305,1202,885,435,42,216,53,5066,29,97,28,22,23,13,4,12,5,230,42,98,46,16,33,28,17,27,3,315,150,168,725,53,68,64,169,142,23,1556,88,37,589,20,33,20,42,92,7,930,27,15,82,11,11,15,12,31,5,212,61,734,59,335,81,43,8,25,8,1357,54,529,14,159,42,33,11,27,3,867,310,300,71,133,532,269,97,107,23,1842,99,280,51,654,195,103,32,72,13,1504,43,149,48,36,43,61,18,33,3,427
SSC20942,0,20,4,18,0,4,0,4,0,52,5,14,0,14,0,0,0,0,0,36,10,15,0,7,35,21,4,8,0,102,8,12,7,68,11,5,6,11,0,134,0,0,0,3,3,7,0,0,0,10,0,0,17,11,6,6,0,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,5,4,6,0,10,0,21,28,73,39,132,73,42,20,46,0,452,3,0,3,0,3,3,3,3,0,22,3,13,3,0,4,5,3,9,0,37,7,16,85,4,10,10,33,33,0,200,5,4,41,0,0,3,8,10,0,78,3,3,16,0,0,0,0,7,3,28,0,26,4,25,0,3,3,3,0,68,5,25,0,20,5,0,0,3,0,47,14,24,6,9,52,26,26,22,0,191,11,17,9,78,17,7,6,19,0,168,3,7,5,3,5,4,0,0,0,28
SSC20943,28,393,18,100,56,15,3,8,0,613,54,353,5,60,38,19,0,9,4,537,132,119,11,54,233,78,6,18,4,657,44,148,9,158,73,29,0,12,5,483,12,56,13,6,23,18,3,3,3,128,14,9,49,34,34,23,0,11,0,180,0,0,0,0,0,0,0,0,0,0,13,10,0,5,8,7,0,0,0,47,5,7,0,8,10,11,0,0,9,67,333,1168,118,445,515,214,11,74,28,2904,29,71,9,4,16,6,0,3,0,144,50,70,13,3,15,4,6,3,6,172,166,145,370,24,50,42,40,44,13,893,65,30,329,10,17,20,18,47,4,534,17,16,39,4,3,6,3,17,0,116,48,486,21,133,53,23,10,10,0,779,76,466,9,78,45,20,7,12,8,722,339,264,37,78,285,143,25,30,12,1208,73,207,14,222,94,35,8,23,10,701,26,96,26,11,27,21,3,10,3,223
SSC20944,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SSC20945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
